"ファネル","承認元シート","No.","レビュー状態","行種別","フェーズ","シナリオ名","管理ID","対象・入口条件","配信タイミング","媒体","推奨形式","管理名称","件名","本文（全文・編集可）","CTA文言","CTA URL／変数","付与ラベル","解除ラベル","停止・除外条件","終了条件／次シナリオ","実装メモ","画像URL（YouTube原本）","画像プレビュー（セル内）","UTAGE挿入位置","画像内テキスト","使用指示・注意"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","96","レビュー中","メッセージ","VSL途中","META_SEM_40_VSL_一部視聴","CiZEgXL5O3Uz","72時間VSL開始済み・VSL状態該当","登録から2日後 14:00","LINE","テキスト＋ボタン","VSL-P08","","【LINEメッセージ 1／text】
残り時間が少なくなってきました。⏰

最後には、 AIひとり起業ロードマップ作成会の無料枠も案内しております。👇

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【動画】公開は本日23:59まで"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""LINE友だち限定 プレミアム無料動画"",
  ""text"": ""公開は本日23:59まで"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""動画を見る"",
      ""uri"": ""[VSLURL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","動画を見る","[
  {
    ""url"": ""[VSLURL]"",
    ""action_id"": ""mjNKfwKZJRag"",
    ""expiration_type"": ""none""
  }
]","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","97","レビュー中","メッセージ","VSL途中","META_SEM_40_VSL_一部視聴","ETjHWlvzXGr3","72時間VSL開始済み・VSL状態該当","登録から2日後 19:00","LINE","テキスト","VSL-P09","","【LINEメッセージ 1／text】
公開終了まであと数時間です。⏰📣","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","98","レビュー中","メッセージ","VSL途中","META_SEM_40_VSL_一部視聴","WhfdR94zX0IG","72時間VSL開始済み・VSL状態該当","登録から2日後 22:30","LINE","テキスト＋ボタン","VSL-P10","","【LINEメッセージ 1／text】
23:59で終了します。⏰

視聴途中の方への最後のご案内です。今すぐこちらから続きをご覧ください。👇

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【動画】本日23:59で終了します"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""LINE友だち限定 プレミアム無料動画"",
  ""text"": ""本日23:59で終了"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""動画を見る"",
      ""uri"": ""[VSLURL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","動画を見る","[
  {
    ""url"": ""[VSLURL]"",
    ""action_id"": ""mjNKfwKZJRag"",
    ""expiration_type"": ""none""
  }
]","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","99","レビュー中","メッセージ","VSL完了・面談","META_SEM_40_VSL_視聴完了","DciEDgOwZDeT","72時間VSL開始済み・VSL状態該当","登録直後","LINE","テキスト","VSL-C01","","【LINEメッセージ 1／text】
%line_name%さん、ロードマップ作成会のお申し込みは完了してますでしょうか？
[ロードマップ作成会URL]

↑
こちらからもお申し込み可能です🎥","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","https://drive.usercontent.google.com/download?id=1QOiYn2-7lwedp2kBfyTh9N6TqFrgWDoW&export=view&confirm=t","=IF(U111="""","""",IMAGE(U111))","本文直前（画像→本文→CTA）","VSL視聴完了のお礼","吉本さんDrive原案 META_SEMINAR_11-vsl-complete-thanks.png を原寸・無加工で使用。本文・絵文字・分岐・配信時刻は承認済み行を維持する。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","100","レビュー中","メッセージ","VSL完了・面談","META_SEM_40_VSL_視聴完了","wh7dGNiiq0ob","72時間VSL開始済み・VSL状態該当","登録から 0日 2時間 0分後","LINE","画像パネル＋本文＋ボタン","VSL-C02","","【LINEメッセージ 1／image】
{
  ""seq"": 0,
  ""type"": ""image"",
  ""original_content_url"": ""https://utagesystem.s3.ap-northeast-1.wasabisys.com/GX6OYW2fVtRD/VoadmjkSafaL.png""
}

【LINEメッセージ 2／text】
動画をご覧いただいた方向けに、ロードマップ作成会をご用意しています。今回を機にぜひお申し込みください👇

【LINEメッセージ 3／button】
{
  ""seq"": 2,
  ""type"": ""button"",
  ""alt_text"": ""【個別】AIひとり起業ロードマップ作成会のご案内"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIひとり起業ロードマップ作成会"",
  ""text"": ""Zoom30分・名前とメールだけで予約OK"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""日程を見て予約する"",
      ""uri"": ""[ロードマップ作成会URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","日程を見て予約する","[
  {
    ""url"": ""[ロードマップ作成会URL]"",
    ""action_id"": ""lMxbsrSPWV9W"",
    ""expiration_type"": ""none""
  }
]","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","既存VSL視聴完了案内を使用。事実未確認の希少性表現は使用しない。","https://drive.usercontent.google.com/download?id=1G5rZx9tepJhSirDHK19xZwobJiO-wsNg&export=view&confirm=t","=IF(U112="""","""",IMAGE(U112))","本文直前（画像→本文→CTA）","金子さん向けロードマップ作成会","吉本さんDrive原案 META_SEMINAR_20_金子さん_ロードマップ作成会.png を原寸・無加工で使用。本文・絵文字・分岐・配信時刻は承認済み行を維持する。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","101","レビュー中","メッセージ","VSL完了・面談","META_SEM_40_VSL_視聴完了","0Qha2c1IJnIT","72時間VSL開始済み・VSL状態該当","登録から 0日 5時間 0分後","LINE","テキスト","VSL-C03","","【LINEメッセージ 1／text】
まだ商品がなくても、AI初心者でも大丈夫です。😊

","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","102","レビュー中","メッセージ","VSL完了・面談","META_SEM_40_VSL_視聴完了","QUfY1iY6FCsU","72時間VSL開始済み・VSL状態該当","登録から0日後 10:00","LINE","テキスト","VSL-C04","","【LINEメッセージ 1／text】
「ロードマップ作成会が分岐点になりました😊」

最近こう言われることが増えてきました。
今回は特別開放になります✨","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","https://drive.usercontent.google.com/download?id=1mxunMVvNIOEN2YSV8dHds6nKx8cCW15k&export=view&confirm=t","=IF(U114="""","""",IMAGE(U114))","本文直前（画像→本文→CTA）","ロードマップ作成会案内","吉本さんDrive原案 META_SEMINAR_06-roadmap-session.png を原寸・無加工で使用。本文・絵文字・分岐・配信時刻は承認済み行を維持する。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","103","レビュー中","メッセージ","VSL完了・面談","META_SEM_40_VSL_視聴完了","2nRWHPzRXiBP","72時間VSL開始済み・VSL状態該当","登録から 1日 0時間 0分後","LINE","テキスト","VSL-C05","","【LINEメッセージ 1／text】
%line_name%さん、動画のご感想はいかがでしょうか。😊

一人で整理すると止まりそうなら、ロードマップ作成会を使ってください🎥","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","https://drive.usercontent.google.com/download?id=1ygs3It2ectQXDTrNhPMcrDcBpAeT8F3Y&export=view&confirm=t","=IF(U115="""","""",IMAGE(U115))","本文直前（画像→本文→CTA）","学びを行動へつなげる案内","吉本さんDrive原案 META_SEMINAR_12-learning-to-action.png を原寸・無加工で使用。本文・絵文字・分岐・配信時刻は承認済み行を維持する。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","104","レビュー中","メッセージ","VSL完了・面談","META_SEM_40_VSL_視聴完了","JOAMSplqPBcC","72時間VSL開始済み・VSL状態該当","登録から 1日 4時間 0分後","LINE","テキスト","VSL-C06","","【LINEメッセージ 1／text】
事業テーマ、商品、集客、販売。😌

すべてを同時に考えると動けません。今の自分が最初に決める一つを、30分で明確にします。🔥","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","105","レビュー中","メッセージ","VSL完了・面談","META_SEM_40_VSL_視聴完了","xCT9FyxEdkBJ","72時間VSL開始済み・VSL状態該当","登録から1日後 10:00","LINE","テキスト＋ボタン","VSL-C07","","【LINEメッセージ 1／text】
予約は名前とメールアドレスの2項目で完了します😊

都合が変わった場合は日程変更できます。👇

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【個別】AIひとり起業ロードマップ作成会のご案内"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIひとり起業ロードマップ作成会"",
  ""text"": ""Zoom30分・名前とメールだけで予約OK"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""日程を見て予約する"",
      ""uri"": ""[ロードマップ作成会URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","日程を見て予約する","[
  {
    ""url"": ""[ロードマップ作成会URL]"",
    ""action_id"": ""lMxbsrSPWV9W"",
    ""expiration_type"": ""none""
  }
]","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","https://drive.usercontent.google.com/download?id=1-3WyEis8sNJhM0rhJGkOAzsVzN4Xbw1S&export=view&confirm=t","=IF(U117="""","""",IMAGE(U117))","本文直前（画像→本文→CTA）","動画終了・ロードマップ作成会受付","吉本さんDrive原案 META_SEMINAR_13-video-closed-roadmap-open.png を原寸・無加工で使用。本文・絵文字・分岐・配信時刻は承認済み行を維持する。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","106","レビュー中","メッセージ","VSL完了・面談","META_SEM_40_VSL_視聴完了","brqYAbNWbjhP","72時間VSL開始済み・VSL状態該当","登録から1日後 15:00","LINE","テキスト","VSL-C08","","【LINEメッセージ 1／text】
あと9時間でロードマップ作成会の申し込みは終了します。⏰

日程を確保してください。✨","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","107","レビュー中","メッセージ","VSL完了・面談","META_SEM_40_VSL_視聴完了","zlm87BKwfnhi","72時間VSL開始済み・VSL状態該当","登録から1日後 21:00","LINE","テキスト＋ボタン","VSL-C09","","【LINEメッセージ 1／text】
受付終了まであと3時間です。⏰

自分に合う進め方を直接相談したい方は、こちらから予約してください。👇

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【個別】ロードマップ作成会・受付終了まであと3時間"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIひとり起業ロードマップ作成会"",
  ""text"": ""受付終了まであと3時間"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""日程を見て予約する"",
      ""uri"": ""[ロードマップ作成会URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","日程を見て予約する","[
  {
    ""url"": ""[ロードマップ作成会URL]"",
    ""action_id"": ""lMxbsrSPWV9W"",
    ""expiration_type"": ""none""
  }
]","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","https://drive.usercontent.google.com/download?id=1w32JTpAdRDA2toSYaaQfBKhegpu8h4q3&export=view&confirm=t","=IF(U119="""","""",IMAGE(U119))","本文直前（画像→本文→CTA）","個別案内締切","吉本さんDrive原案 META_SEMINAR_07-direct-invite-deadline.png を原寸・無加工で使用。本文・絵文字・分岐・配信時刻は承認済み行を維持する。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","108","レビュー中","メッセージ","VSL完了・面談","META_SEM_40_VSL_視聴完了","Lw5hWl0hKeJK","72時間VSL開始済み・VSL状態該当","登録から1日後 23:00","LINE","テキスト","VSL-C10","","【LINEメッセージ 1／text】
あと1時間で受付終了です。⏰

AIひとり起業ロードマップ作成会 のご案内はこれで最後です。参加したい方は、今すぐ予約を完了してください。🔥","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","https://drive.usercontent.google.com/download?id=1gxPIqZXdnXrPerx02k5NYiaACf3pMSrU&export=view&confirm=t","=IF(U120="""","""",IMAGE(U120))","本文直前（画像→本文→CTA）","個別案内の最終案内","吉本さんDrive原案 META_SEMINAR_14-final-direct-invite.png を原寸・無加工で使用。本文・絵文字・分岐・配信時刻は承認済み行を維持する。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","109","レビュー中","メッセージ","面談予約後","META_SEM_80_05 面談予約リマインド（vVq新規）","k3OhRf27yoJ6","ロードマップ作成会予約済み","登録直後","LINE","テキスト","RSV-01（予約直後）","","【LINEメッセージ 1／text】
%line_name%さん、ロードマップ作成会のご予約ありがとうございます。😊

日時： %event_schedule%
形式： Zoom（30分）
参加URL： %event_info%

当日はよろしくお願いいたします。
","","","","","予約キャンセル済／日程変更済みの旧予約／成約／営業停止は除外（予約済み自体は除外しない）","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","110","レビュー中","メッセージ","面談予約後","META_SEM_80_05 面談予約リマインド（vVq新規）","v7clpa04Kfjk","ロードマップ作成会予約済み","イベント1日前 19:00","LINE","テキスト","RSV-02（前日19:00）","","【LINEメッセージ 1／text】
明日のリマインドになります。⏰

%event_schedule%／Zoom30分
%event_info%

","","[
  {
    ""url"": ""https://zoom.us/j/*"",
    ""action_id"": null,
    ""expiration_type"": ""none""
  }
]","","","予約キャンセル済／日程変更済みの旧予約／成約／営業停止は除外（予約済み自体は除外しない）","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","111","レビュー中","メッセージ","面談予約後","META_SEM_80_05 面談予約リマインド（vVq新規）","B7xRXy9LCLzz","ロードマップ作成会予約済み","イベント当日 09:00","LINE","テキスト","RSV-03（当日朝09:00）","","【LINEメッセージ 1／text】
%line_name%さん、本日が面談日です。😊

開始時刻になりましたら、こちらからZoomへお入りください。
%event_info%

お話しできるのを楽しみにしています。🙌","","","","","予約キャンセル済／日程変更済みの旧予約／成約／営業停止は除外（予約済み自体は除外しない）","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","112","レビュー中","メッセージ","面談予約後","META_SEM_80_05 面談予約リマインド（vVq新規）","OP9miZrixzvV","ロードマップ作成会予約済み","イベント3時間0分前","LINE","テキスト","RSV-04（3時間前）","","【LINEメッセージ 1／text】
面談まであと3時間です。⏰

%event_info%

","","","","","予約キャンセル済／日程変更済みの旧予約／成約／営業停止は除外（予約済み自体は除外しない）","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","113","レビュー中","メッセージ","面談予約後","META_SEM_80_05 面談予約リマインド（vVq新規）","vDsOxRKEpvb5","ロードマップ作成会予約済み","イベント30分前","LINE","テキスト","RSV-05（30分前）","","【LINEメッセージ 1／text】
あと30分で開始します。⏰

こちらのZoomでお待ちしています。
%event_info%

それでは後ほど、よろしくお願いします。🙌","","","","","予約キャンセル済／日程変更済みの旧予約／成約／営業停止は除外（予約済み自体は除外しない）","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","114","レビュー中","メッセージ","面談無断欠席","META_SEM_81_面談無断欠席再予約","NS-01","ロードマップ作成会の無断欠席確認","欠席確認直後","LINE","テキスト","NS-01","","[name]さん、こんにちは🌱
本日の個別面談ですが、お会いできず少し心配しております🥺

急なお仕事や、接続のトラブルなどがあったかと思います。
ご事情もあると思いますので、お気になさらないでください😊

もし「改めて相談したいな」と思われましたら、
こちらからご都合の良い日程を再調整いただけます👇✨
[ロードマップ作成会URL]","日程を取り直す","[ロードマップ作成会URL]","","","再予約済／sales_in_progress／meeting_completed／成約／営業停止は除外","再予約→META_SEM_80／3通終了→ACT-NOSHOW-EXPIRE→オプチャ","Instagram/Dさん承認済みNS-01をそのまま転用。技術変数のみ現行名。","","","","","Dさん原文を基礎に使用。独自加筆禁止。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","115","レビュー中","メッセージ","面談無断欠席","META_SEM_81_面談無断欠席再予約","NS-02","ロードマップ作成会の無断欠席確認","翌日10:00","LINE","テキスト","NS-02","","昨日の個別面談ですが、まだ日程の
再調整を受け付けておりますのでご安心ください😊✨

事前の準備などは一切不要ですので、
「ちょっとモヤモヤを聞いてほしいな」
というくらいの気持ちでお気軽にどうぞ👇🍀
[ロードマップ作成会URL]","再予約する","[ロードマップ作成会URL]","","","再予約済／sales_in_progress／meeting_completed／成約／営業停止は除外","再予約→META_SEM_80／3通終了→ACT-NOSHOW-EXPIRE→オプチャ","Instagram/Dさん承認済みNS-02をそのまま転用。技術変数のみ現行名。","","","","","Dさん原文を基礎に使用。独自加筆禁止。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","116","レビュー中","メッセージ","面談無断欠席","META_SEM_81_面談無断欠席再予約","NS-03","ロードマップ作成会の無断欠席確認","翌日20:00","LINE","テキスト","NS-03","","個別面談の再予約のご案内は、
【これで最後】となります🌱

「やっぱり一度直接話して整理したい！」
と思われた場合は、こちらから都合の良い日時を
選んでくださいね。お待ちしております😊👇
[ロードマップ作成会URL]","再予約枠を見る","[ロードマップ作成会URL]","","","再予約済／sales_in_progress／meeting_completed／成約／営業停止は除外","再予約→META_SEM_80／3通終了→ACT-NOSHOW-EXPIRE→オプチャ","Instagram/Dさん承認済みNS-03をそのまま転用。技術変数のみ現行名。","","","","","Dさん原文を基礎に使用。独自加筆禁止。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","117","レビュー中","メッセージ","オプチャ","META_SEM_90_オプチャ_初回参加案内","Keai6IIELEtI","VSL未転換または再公開未希望","登録直後","LINE","テキスト＋ボタン","OC-J01","","【LINEメッセージ 1／text】
%line_name%さん、AIの学びを続けたい方へ。😊

私がやっている無料コミュニティにご招待させていただきます。
AI活用やひとり起業についての無料勉強会が頻繁に行われています。オプチャから匿名で参加できます🙌

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"":
  ""react_type"": ""one_time"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": null,
  ""text"": ""スマートフォンから閲覧してください。"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""オプチャに参加する🔥"",
      ""uri"": ""[オプチャURL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","オプチャに参加する🔥","[
  {
    ""url"": "" [オプチャURL]"",
    ""action_id"": null,
    ""expiration_type"": ""none""
  }
]","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","https://drive.usercontent.google.com/download?id=12gMRxej-ZC0NN-YwcheiupmCgQWps1Vl&export=view&confirm=t","=IF(U129="""","""",IMAGE(U129))","本文直前（画像→本文→CTA）","AIマニアの放課後オプチャ案内","吉本さんDrive原案 META_SEMINAR_15-openchat-ai-mania.png を原寸・無加工で使用。本文・絵文字・分岐・配信時刻は承認済み行を維持する。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","118","レビュー中","メッセージ","オプチャ","META_SEM_90_オプチャ_初回参加案内","NTIhWrYdF9wK","VSL未転換または再公開未希望","登録から1日後 19:00","LINE","テキスト","OC-J02","","【LINEメッセージ 1／text】
AI起業家無料コミュニティにはご参加いただけましたでしょうか😌👇

[オプチャURL]","","[
  {
    ""url"": ""[オプチャURL]"",
    ""action_id"": ""ua4O1UzrwOxm"",
    ""expiration_type"": ""none""
  }
]","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","https://drive.usercontent.google.com/download?id=18_-EvW5CpNIrGCZBv1LQ61iuaXjGS7y3&export=view&confirm=t","=IF(U130="""","""",IMAGE(U130))","本文直前（画像→本文→CTA）","金子さん向けオプチャ案内","吉本さんDrive原案 META_SEMINAR_22_金子さん_オプチャ案内.png を原寸・無加工で使用。本文・絵文字・分岐・配信時刻は承認済み行を維持する。"
